text,label
"John clenched his fists tightly, his face contorting into a fierce scowl as he stormed down the hallway. Each footstep echoed his growing frustration, his breaths quickening with every passing second. His eyes, usually bright and full of life, were now narrow slits filled with simmering rage.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes burning with indignation. His voice rose in a fierce crescendo, each word punctuated by clenched teeth and fervent gestures. The room seemed to tense around him, the heavy silence echoing his palpable frustration.",2
"John's face contorted with anger as he slammed his fist on the table, clearly frustrated by the repeated misunderstandings and disregard for his ideas during the team meeting.",2
"John slams his fist on the table, his face contorted with a deep scowl. His eyes blaze with a fiery intensity, and he spits out each word as he angrily declares, 'This is completely unacceptable! I demand action immediately!'",2
"John's face turned red as he slammed his fist on the table, his eyes flashing with intense anger. His usually calm demeanor had vanished, replaced by a simmering rage that was palpable in the room.",2
"John's face turned red, his eyes narrowed into sharp slits as he clenched his fists tightly. His usually calm demeanor was replaced with an intense and palpable anger, as he seethed silently, clearly frustrated by the recent turn of events.",2
"John clenched his fists tightly, his face turning an angry red as he paced back and forth in his small office. His voice grew louder with each word as he argued vehemently on the phone, clearly frustrated by the situation unfolding before him.",2
"John slams his fist on the table, his face turning red as he mutters angrily about the latest work delay. He can't believe that yet again, someone else's mistake has set back his project timeline.",2
"John slammed his fist on the table, his face turning red as he shouted, 'I can't believe they did this to me! This is completely unacceptable!' The veins on his neck were bulging, and his eyes were blazing with indignation.",2
"John's face contorted with fury as he slammed his fist on the table, his voice rising in a fierce and unyielding shout, clearly showing his intense anger.",2
"James stormed out of the meeting room, slamming the door behind him with an audible bang. His face was flushed, and his eyes were blazing with frustration and indignation. He clenched his fists tightly, seething with anger over the recent turn of events that he felt were unjust and beyond his control.",2
"The man clenched his fists, his face reddened with rage as he stormed out of the room, slamming the door behind him. His eyes burned with indignation, every line in his rigid posture conveying a simmering anger that threatened to boil over at any moment.",2
"John clenched his fists, his face turning red as he stormed out of the meeting room. His usually calm demeanor had vanished, replaced by a fiery determination that was evident in every stride.",2
"John slams his fist on the table, his face turning red as he shouts, 'I can't believe they did this to me! It's completely unfair and I won't stand for it!' His clenched jaw and rigid posture reflect his intense anger.",2
"John clenched his fists, his face reddening as he seethed with frustration. The constant delays and misunderstandings at work had pushed him over the edge, igniting a flame of anger that threatened to consume him.",2
"John clenched his fists, his face contorted with frustration as he stared at the pile of paperwork that seemed to never end. His eyes were narrowed, and every now and then, a vein would pulse in his temple. The room seemed to close in around him, and his breath came out in short, sharp bursts.",2
"John clenched his fists as red flared across his face, his eyes narrowing into sharp slits. The corners of his lips tugged downwards in a scowl, and his normally deep voice had become a low growl. His entire posture exuded anger, his muscles tense and ready to lash out.",2
"John stomped his foot, clenching his fists as he glared at the broken vase on the floor. His face was flushed, and his eyes burned with frustration and resentment. The once peaceful room now echoed with his rage.",2
"John's face contorted with rage as he slamming his fist on the table, yelling incoherently about the injustice he had just experienced. His eyes were blazing with fury, and every word was dripping with indignation.",2
"John slams his fist on the desk, eyes narrowed and face flushed red with rage. His jaw clenched tightly as he spits out each word in a low, growling tone. How dare they treat me like this? I've had enough!",2
"John clenched his fists, his face contorted with a deep scowl as he loudly slammed the phone down on the desk. His eyes burned with an intense anger, and his jaw was tight with pent-up frustration. He let out a growl of exasperation, clearly showing his emotion of Anger.",2
"The man clenched his fists, his face contorted with deep lines and a fiery glare. His normally calm demeanor was replaced by an intense rage, his eyes burning with frustration as he stomped away, muttering profanities under his breath.",2
"John clenched his fists, his face reddened and eyes narrowed as he seethed with anger upon hearing about the unjust decision that had been made against him.",2
"John clenched his fists tightly as a deep, burning frustration welled up within him. He paced back and forth, muttering under his breath about the injustice he had faced yet again. His normally calm demeanor was replaced with a furious glare, his eyes flashing with an intensity that spoke volumes of his anger.",2
"John clenched his fists, his face turning red as he stormed out of the room, slamming the door behind him. The tension had been building for days, and finally, it all came to a head.",2
"John clenched his fists tightly, his face turning red as he let out a growl of frustration. His eyes were blazing with an intense, burning anger, reflecting his mounting resentment towards the recent turn of events.",2
"John's face turned crimson as he clenched his fists, his eyes flashing with a fiery intensity. The usually calm demeanor he carried was replaced by a palpable anger, evident in the way he slammed his hand on the table and demanded an explanation for the situation at hand.",2
"John's face contorted with anger as he slammed his fist on the desk, the veins bulging in his temples. His eyes were blazing like hot coals, and each word that escaped his lips was sharp and biting.",2
"John clenched his fists, his face turning red as he paced back and forth in his office. His usually calm demeanor was replaced with a palpable rage, his eyes flashing with intense frustration as he muttered under his breath about the latest setback.",2
"The man clenched his fists, his face contorted with anger as he paced back and forth in the room. His eyes flashed with burning intensity, each glare a testament to his mounting frustration. He could feel his heart pounding against his ribcage, a physical manifestation of his rage.",2
"John clenched his fists, his face contorted with rage as he stormed out of the room, slamming the door behind him. His eyes burned with indignation, and his voice shook with frustration as he vented his anger at the injustice he had just witnessed.",2
"John's face contorted with frustration as he slammed his fist on the table, his eyes blazing with a fiery intensity. His jaw clenched tightly, and every word that came out was sharp and laden with irritation.",2
"John clenched his fists, his face turning red as he paced back and forth in his small office. He slammed his hand on the desk, knocking over a stack of papers. This is unacceptable! he roared, his voice echoing through the empty room.",2
"John slams his fist on the table, his face turning red as he growls, How could you do this to me? I can't believe your betrayal!",2
"John's face contorted with anger as he slamming his fist on the table, I can't believe they did this to me! After all the hard work and dedication, they decide to take credit for my ideas. It's infuriating!",2
"John slams his fist on the table, his face turning red as he snarls at his coworker. His words are clipped and sharp, filled with an undercurrent of frustration and a blatant display of rage.",2
"John stomped angrily across the room, slamming his fist on the table with a force that rattled the dishes. His face was flushed, and his eyes blazed with a fury that seemed to consume him.",2
"John stomped angrily into the room, slamming the door behind him with more force than necessary. His face was flushed, and his fists were clenched tightly as he paced back and forth, muttering under his breath about the latest inconvenience that had befallen him.",2
"The man clenched his fists, his face reddening as he stomped his foot on the ground. His eyes narrowed into a fierce glare, and his breath came in ragged gasps, each one accompanied by a low growl that betrayed his smoldering anger.",2
"John clenched his fists, his face turning a deep shade of red as he stormed out of the room. His eyes were blazing with an intense anger, each step echoing a growing frustration at the circumstances that had led him to this point.",2
"John's face was contorted with anger as he slammed his fist on the table, his eyes narrowed, and his voice boomed, 'I can't believe they did this to me! I worked tirelessly for months on this project, and they just took credit for it!'",2
"The man clenched his fists, his face contorted with frustration as he paced around the room. His voice shook with anger as he shouted, This is unacceptable! I've had enough of these delays and excuses!",2
"John slammed his fist on the table, his face contorted with rage as he glared at his coworker who had just taken credit for his idea.",2
"John slammed his fist on the table, his face turning red as he shouted, This is absolutely unacceptable! I can't believe they did this to me again.",2
"John clenched his fists, his face turning red as he stormed out of the meeting room. His usually calm demeanor had been shattered, replaced with a seething anger at the way his ideas were dismissed yet again.",2
"The man's face contorted with anger as he slamming his fist onto the table, his eyes narrowed and cheeks flushed with rage. He was seething with indignation, his teeth clenched tightly, every muscle in his body tense from the suppressed fury within him.",2
"John clenched his fists, face contorted with rage as he stormed out of the room, slamming the door behind him, shaking the entire house. His usually calm demeanor had vanished, replaced by a seething anger that threatened to boil over at any moment.",2
"John clenched his fists, his face reddening as he stormed out of the meeting room. His usually calm demeanor was replaced by a fiery determination, evident in his tightened jaw and furrowed brows. It was clear that he was seething with anger over the way the discussion had unfolded.",2
"John clenched his fists, his face turning a deep red as he stormed out of the room, muttering angrily to himself about the unfair decision that had just been made.",2
"John clenched his fists, his face contorted with anger as he stormed out of the meeting room. His usually calm demeanor had completely vanished, replaced by a seething rage that left everyone else in the room silent and intimidated.",2
"John's face turned red, his fists clenched tightly as he paced back and forth in his office. His usually calm demeanor was replaced by a palpable anger, his voice rising with each word as he spoke vehemently about the latest setback in the project.",2
"John stomped into the room, his face twisted with frustration. The usual calm demeanor he had been known for was replaced by a seething anger. His eyes blazed like hot coals as he slammed the door shut behind him, muttering profanities under his breath about the latest setback at work that left him feeling utterly defeated and enraged.",2
"John stormed out of the room, slamming the door behind him with such force that it rattled the walls. His face was contorted in a mixture of frustration and rage, his eyes burning with an intensity that was palpable even from afar. The normally calm and composed individual seemed to have been pushed over the edge, his patience clearly worn thin by unrelenting circumstances.",2
"John's face contorted with anger as he slammed his fist on the table, his voice echoing through the room, I can't believe they did this to me! I've worked hard for years and they just took it away without any warning.",2
"John's face turned red as he slamming his fist on the table, his eyes narrowed with intense anger, clearly visible in his clenched jaw and rigid posture.",2
"John's face contorted with rage as he slammed his fist on the table, the veins in his neck bulging prominently. His eyes were narrowed, burning with intense fury, and every word that escaped his lips was tinged with bitterness.",2
"John clenched his fists, his face turning red as he paced back and forth in his small office. Each footstep echoed angrily in the silence, his voice rising with every passing minute as he repeated, How could they do this to me? This is completely unacceptable!",2
"John's face turned red as he slammed his fist on the table, eyes narrowing with intense frustration. His normally calm demeanor was replaced by a palpable anger, his voice rising as he passionately expressed his discontent.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes blazing with fury and indignation. He let out a deep growl, clearly showing his displeasure at the situation unfolding before him.",2
"John clenched his fists, face turning red with frustration as he stormed out of the meeting room, muttering profanities under his breath about the decisions made without his input.",2
"John clenched his fists, his face turning red as he angrily stormed out of the room, slamming the door behind him with a force that echoed through the house.",2
"John slams his fist on the table, scowling deeply as he growls at the other participants in the meeting. His face is flushed red, and his eyes are narrowed with intense frustration. Every word he speaks is tinged with bitterness, making it clear that he's seething with anger.",2
"John clenched his fists, his face turning red as he shouted, 'I can't believe you did this again! This reckless behavior is unacceptable!' His voice echoed through the room, filled with a palpable anger that seemed to radiate off him.",2
"John clenched his fists, his face turning red as he muttered under his breath about the never-ending traffic jam that was causing him to miss his important meeting. He slammed his hand on the steering wheel in frustration, releasing a burst of pent-up anger.",2
"John slams his fist on the table, eyes narrowed and face reddened. His voice trembles with anger as he barks, How many times do I have to tell you to clean up after yourself?",2
"John clenched his fists, his face contorting into a scowl as he stormed out of the meeting room. His usually calm demeanor had vanished, replaced by an intense anger that was palpable to everyone around him.",2
"John clenched his fists, his face turning red as he heard the repeated lies from his business partner during the meeting. His eyes flashed with frustration and indignation, clearly expressing his growing anger towards the deceitful actions being presented before him.",2
"John clenched his fists, his face contorted in a scowl as he stormed out of the meeting room, muttering angrily to himself about the unfair decision that had just been made.",2
"John slammed his fist on the desk, his face flushed with rage. His usually calm demeanor had completely vanished, replaced by a seething frustration that was palpable in the room.",2
"The man clenched his fists, his face contorted into a snarl. His eyes were blazing with an intense rage that made his presence feel overwhelming and intimidating in the room.",2
"The man's face contorted with anger, his eyes narrowed to thin slits as he clenched his fists. His breath came in ragged gasps, each one a testament to the simmering rage within him. He could feel his heart pounding in his chest, and every muscle tensed with pent-up frustration.",2
"John clenched his fists, his face contorted with anger as he slammed down the newspaper on the table. His eyes flashed with intense frustration, every line and headline a reminder of the injustice he had endured.",2
"John stormed out of the room, slamming the door behind him with such force that the pictures on the wall shook. His face was flushed, and his eyes blazed with a fiery rage. He clenched his fists tightly as he paced back and forth, muttering under his breath about the injustice he had just suffered.",2
"The man's face contorted with rage as he slammed his fist on the table, his voice booming through the room, How dare they! I can't believe this blatant disregard for my hard work and dedication. This is unacceptable!",2
"John slammed his fist on the table, his face reddening as he exploded with rage over the repeated delays in the project. He clenched his teeth, struggling to contain the torrent of frustration building within him.",2
"John clenched his fists tightly, his face flushing red as he glared at the stack of overdue bills on the table. His eyes narrowed, and a vein throbbed angrily in his temple.",2
"John clenched his fists, his face turning red as he stomped around the room. Each object seemed to trigger a new burst of anger within him, and his frustration mounted with every passing minute. He could feel his pulse racing, and his breath coming in quick, shallow gasps. The anger was palpable, a force that threatened to consume him if left unchecked.",2
"John slamming his fist on the table, his face turning red with veins pulsating, his eyes burning with intense frustration as he growls, I've had enough! This is completely unacceptable!",2
"John stomped angrily towards his office, slamming the door behind him with such force that the entire building seemed to tremble. His face was flushed and his eyes were blazing with fury as he threw papers across the room in a fit of rage, each one a symbol of the mounting stress that had pushed him over the edge.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes blazing with indignation. His usually calm demeanor was shattered, replaced by a palpable frustration that seemed to radiate from him.",2
"The man's face was twisted into a scowl, his eyes flashing with unbridled fury. His clenched fists shook slightly, the tension evident in every muscle as he struggled to maintain his composure.",2
"The man's face contorted with anger, his brows furrowed deeply as he clenched his fists tightly. His eyes narrowed and flashed with a fiery intensity, clearly expressing his growing frustration and indignation at the situation before him.",2
"John clenched his fists, his face turning red as he muttered under his breath. His eyes flashed with a fiery intensity, clearly showing his deep-rooted anger towards the recent turn of events.",2
"John's face was twisted in a deep frown, his eyes blazing with intensity as he slammed his fist on the table. His voice echoed with frustration, How many times do I have to repeat myself before you understand? It was clear that John was harboring a strong sense of anger, feeling let down and exasperated by the situation.",2
"John's face twisted into a scowl as he slammed his fist on the table, the tension in the room growing palpable. His eyes flashed with an intense anger, his usual calm demeanor replaced by a seething fury. He clenched and unclenched his hands, clearly struggling to maintain control over his escalating emotions.",2
"His face turned red, veins bulging in his neck as he slammed his fist on the table. The room echoed with his furious outburst, his eyes blazing with uncontrollable anger.",2
"His face contorted with rage, every line etched deeply as he clenched his fists tightly. Each word he spoke was laced with bitterness and indignation, his voice rising in volume and intensity.",2
"John clenched his fists tightly, his face contorted into a scowl as he listened to the latest news report about the city's infrastructure being neglected once again. His voice trembled with indignation as he shouted at the radio, How can they just ignore the needs of their own citizens like this?",2
"John clenched his fists, his face turning red as he stormed out of the room, muttering angrily to himself about the injustice he had just experienced.",2
"John slams his fist on the table, face reddened with fury as he seethes over the unfair treatment he received at work today.",2
"John slammed his fist on the table, his face turning red as he let out a series of exasperated growls. His eyes blazed with frustration and indignation, clearly displaying an overwhelming feeling of anger.",2
"The man's face contorted with anger, his eyes narrowed to slits as he clenched his fists tightly. His usually calm demeanor had been replaced by a fierce intensity, the veins bulging on his neck as he railed against the injustice he perceived, each word sharp and biting like shards of glass.",2
"John clenched his fists, his face contorted into a scowl as he stormed out of the meeting room. His usual calm demeanor had vanished, replaced by a seething anger that seemed to radiate from him in waves. Every word the boss had spoken felt like a personal insult, and he was struggling to maintain control over his emotions.",2
"John's face turned a deep shade of red as he clenched his fists, eyes narrowed in a fierce glare. His breath came in quick, shallow gasps, the veins on his neck bulging with each forceful exhale. The room seemed to close in around him as he seethed with a simmering anger, every muscle tensed and ready for action.",2
"John stomped his foot, clenching his fists as he spat out his words, This isn't fair! I worked hard for this and you're taking it away without a second thought. I can't believe you did this to me!",2
"Jim slammed his fist on the table, his face flushed red with anger. His eyes were narrowed, and every muscle in his body seemed tensed as he yelled, I've had enough! This is unacceptable!",2
"John's face turned crimson as he slammed his fist on the table, his eyes flashing with fury. His voice was thick with rage as he shouted, 'How could you do this to me?'",2
"John's face contorted with rage as he slammed his fist on the table, the veins bulging in his neck. His eyes flashed with a fiery intensity, and every word he uttered was laced with biting sarcasm. It was clear that something had set him off, and he was seething with anger over this perceived injustice.",2
"John clenched his fists, his face contorted with anger as he stormed out of the meeting, muttering under his breath about the unjust decision made against him.",2
"John clenched his fists, his face contorted with deep lines as he seethed in anger over the unfair treatment he had received at work yet again.",2
"John clenched his fists, his face contorted with rage as he stormed out of the meeting room, muttering expletives under his breath about the decision that had been made without his input.",2
"The man's face contorted, his jaw clenched tight as he glared at the broken vase on the floor. His fists were balled up, knuckles white with tension, and each word that escaped his lips was punctuated by a sharp breath, betraying his seething anger.",2
"John clenched his fists, his face contorted with frustration as he read yet another rejection letter for the job application he had poured his heart into. His eyes flashed angrily, and his breath came in quick, shallow gasps.",2
"John clenched his fists as he stormed out of the meeting room, his face contorted with rage. His eyes blazed with indignation and frustration as he mumbled expletives under his breath. Every step he took was heavy with anger, each one a testament to his growing discontent.",2
"The man's face contorted with rage as he slammed his fist on the table, his eyes narrowing into slits, veins bulging on his neck, and his voice shaking with fury.",2
"John's face turned a deep red as he slammed his fist on the table, eyes narrowed with intense frustration. His clenched jaw and tense body language betrayed his seething anger towards the situation at hand.",2
"John slammed his fist on the table, eyes burning with intensity. His face contorted as he gritted his teeth, a visible sign of the simmering anger that was rapidly building inside him.",2
"John clenched his fists tightly, his face turning a deep shade of red as he let out a low growl. The normally calm office was filled with an unexpected tension as he stormed past colleagues, his eyes fixed on the source of his rage.",2
"John slams his fist on the table, his face contorted with frustration and dissatisfaction. His eyes are blazing, and every word he speaks is sharp and biting. The room seems to shrink around him as he voices his anger over the recent turn of events.",2
"John slammed his fist on the table, his face reddening as he glared at his coworker. His normally calm demeanor had evaporated, replaced by a simmering rage over the unfair criticism he'd just received.",2
"John's face was flushed, and his eyes burned with an intensity that was almost palpable. His clenched fists shook slightly as he paced back and forth, muttering under his breath about the injustice he had just experienced. Each footstep echoed through the room, amplifying the sense of mounting anger that seemed to be tearing through him like a tempest.",2
"John clenched his fists tightly, his face contorted into a grimace as he slammed down the phone receiver. His eyes flashed with intense anger, his breath coming out in sharp, angry gasps. The veins on his forehead pulsed visibly, and he could feel his heart pounding in his chest.",2
"John slams his fist on the table, face contorted with fury as he glares at his coworker. His usually calm demeanor has vanished, replaced by a fiery determination to confront the issue head-on.",2
"John's face turned bright red as he slammed his fist on the table, his eyes flashing with intense frustration. His voice trembled with anger as he demanded an explanation for the delay in his project.",2
"John stormed out of the meeting room, slamming the door behind him. His face was flushed and his fists clenched tight, betraying his seething anger over the decision that had just been made without his input or consideration.",2
"John clenched his fists as red crept up his neck, his eyes narrowing with each passing second. His jaw tightened and a low growl escaped his lips, clearly showing his simmering anger towards the unfair situation.",2
"John slams his hand on the table, his face contorted with fury as he delivers a heated response, his voice shaking with rage and frustration, I've had it up to here with your constant disregard for our rules!",2
"The man's face contorted with anger as he slammed his fist on the table, his eyes burning with intense frustration. He gritted his teeth and growled, I've had enough! This is completely unacceptable.",2
"John clenched his fists, his face reddening as he paced back and forth in rapid strides. His eyes narrowed to slits, fixated on the offending object that had sparked this sudden outburst of anger. His deep breaths came in ragged gasps, a clear indication of the simmering rage within him.",2
"John's face turned a deep shade of red as he clenched his fists, his brow furrowed in a fierce scowl. His rapid, shallow breaths betrayed the boiling anger within him, every muscle tensed and ready to lash out.",2
"John clenched his fists, his face flushed with rage as he heard the news about his project being delayed once again, muttering angrily under his breath about the inefficiencies and lack of consideration from management.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes blazing with fury. His usually calm demeanor had been shattered by the latest turn of events, and he struggled to contain his growing frustration.",2
"John's face contorted with frustration as he slammed his laptop shut, the veins in his neck visibly pulsing. His usually calm demeanor had vanished, replaced by a fiery glare that spoke volumes of his mounting anger.",2
"John clenched his fists tightly, his face turning red as he glared at the broken vase on the floor. His breathing was heavy, and his lips were pressed into a thin line. The shattered pieces of porcelain seemed to be a physical manifestation of his pent-up frustration and anger.",2
"John clenched his fists, his face contorted with rage as he stormed out of the room, slamming the door behind him with an explosive force that echoed through the silent house. His eyes burned with frustration and anger, his usually calm demeanor completely shattered by the events that had transpired.",2
"The man clenched his fists tightly, his face turning red as he paced around his office. His usually calm demeanor was replaced by a fiery intensity, his eyes flashing with unspoken frustration and resentment. Every passing minute seemed to fuel his anger, each breath he took sounding more ragged than the last.",2
"John's face contorted with fury as he slammed his fist on the table, his eyes blazing with intense anger. His normally calm demeanor was shattered, replaced by a seething rage that threatened to overflow.",2
"John slamming his fist on the table, his face contorted with frustration, clearly demonstrates his anger towards the recent turn of events in the project.",2
"John stormed out of the meeting, slamming the door behind him. His face was red and contorted with anger as he paced back and forth in his office, muttering under his breath about the injustice he had just experienced. The room seemed to vibrate with his fury, making it clear that this was not a man to be trificked with.",2
"John stomped angrily through the office, slamming his door behind him. His face was red, and he clenched his fists as he muttered to himself about the latest office gossip that had infuriated him yet again.",2
"John clenched his fists tightly as he paced back and forth in his small office, muttering under his breath about the recent business decision that had gone awry. His face was flushed, eyes narrowed, and every few moments, a vein throbbed visibly on his temple.",2
"John clenched his fists, his face turning red as he stared at the shattered vase on the floor. His usually calm demeanor was replaced with a palpable anger, his eyes flashing with frustration and indignation.",2
"John clenched his fists, his face flushed with red as he stormed out of the room. His eyes burned with intense anger, each step echoing his growing frustration.",2
"John's face reddened as he slammed his fist on the table, the veins in his neck bulging with pent-up frustration. His eyes blazed with anger, and each word that escaped his lips was sharp and biting, reflecting his growing fury.",2
"John clenched his fists, his face reddening as he seethed with frustration. His usually calm demeanor was replaced by a palpable anger, evident in the tension that ran through his entire body.",2
"John slammed his fist on the table, his face contorted with fury as he spoke, How dare you! I can't believe this incompetence. I've had enough, and it's time for someone to take responsibility!",2
"John clenched his fists, his face flushed with anger as he stormed out of the room, muttering under his breath about the injustice he had just experienced.",2
"John slammed his fist on the table, his face turning red as he glared at his coworker. His clenched jaw and narrowed eyes betrayed his growing anger over the repeated oversight in their project.",2
"The man clenched his fists, his face contorting with anger as he stormed out of the room, slamming the door behind him. His usually calm demeanor was replaced by a fiery rage that boiled over at the slightest provocation.",2
"The man's face contorted with rage, his eyes blazing like embers in the night. His fists clenched tightly as he paced back and forth, each step a testament to his boiling frustration. Each word he spoke was tinged with venom, a clear indication of his burning anger towards the situation at hand.",2
"The man's face twisted into a scowl, his eyes narrowing as he clenched his fists tightly. His deep breaths were ragged and shallow, betraying the anger boiling within him like an untamed inferno. His jaw was set firm, a clear indication of his simmering frustration that seemed ready to explode at any moment.",2
"John clenched his fists, face reddening with each passing moment as he listened to the relentless mockery from his colleagues. He felt a surge of anger welling up inside him, unable to contain his frustration any longer.",2
"The man clenched his fists, his face contorting into a scowl as he slammed down the newspaper on the table. His eyes were blazing with intensity, and his jaw was tight with suppressed rage, clearly displaying an overwhelming emotion of anger towards the news article's content.",2
"John clenched his fists, his face turning red as he stormed out of the room. His eyes flashed with a fierce intensity, betraying his boiling anger over the recent turn of events.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes burning with indignation. He seethed in silence for a moment, his breath heavy and fast. His jaw clenched tightly, the veins in his neck visibly bulging, as he struggled to control his emotions.",2
"The man's face contorted with rage, his eyes flashing like embers under a stormy sky. His clenched fists shook slightly as he let out a deep, exasperated breath, the veins on his temples bulging in anguish and frustration.",2
"John slammed his fist on the table, his face reddening with frustration as he shouted, 'I've had enough! This constant delay in the project is completely unacceptable.' His voice was trembling with anger, evident in his clenched jaw and furrowed brow.",2
"The man's face contorted with anger, his eyes narrowed into slits as he clenched and unclenched his fists. His lips pressed into a thin line, and each word that escaped his mouth was delivered with biting intensity. His body language screamed frustration, a clear manifestation of his boiling rage.",2
"John's face contorted with anger as he clenched his fists, his eyes narrowed and a vein throbbed on his forehead. He stomped around the room, voice rising in volume as he vocalized his frustration, slamming doors behind him.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes blazing with indignation. He couldn't believe that after all the hard work and dedication he had put into this project, it was being unfairly dismissed by his colleagues without any reasonable discussion or consideration.",2
"John's face contorted with rage as he slammed his fist on the table, his eyes narrowing into fierce slits, his jaw clenched tightly. The room seemed to tense around him, the air thick with palpable tension.",2
"John slammed his fist on the table, his face contorted into a grimace as he seethed with anger over the unfair decision made against him at the meeting.",2
"John slammed his fist on the desk, his face contorted with rage as he shouted, This is completely unacceptable! I've had enough of these careless mistakes.",2
"He clenched his fists, facial features tightening with each passing second as he angrily stomped towards the source of his frustration, his eyes flashing with a fiery intensity that betrayed his simmering outrage.",2
"The man clenched his fists, face contorted with rage as he stormed out of the room, slamming the door behind him with a forceful bang. His eyes were narrowed and fiery, mirroring his boiling anger that threatened to burst out at any moment.",2
"John's face turned red as he slammed his hand on the table, his eyes flashing with fury. His voice boomed through the room as he angrily denounced the situation, his words laced with frustration and indignation.",2
"John's face contorted with disgust as he clenched his fists, each vein bulging, clearly displaying his mounting anger at the blatant injustice he had just witnessed.",2
"John clenched his fists tightly as he stormed out of the meeting, muttering under his breath about the unfair decisions being made. He felt a burning sensation in his chest and his face turned red with frustration. His usually calm demeanor was replaced by a fierce determination to stand up for what he believed in.",2
"John slammed his hand on the table, his face turning red as he growled, I can't believe they did this again! This constant disregard for my efforts is infuriating and I can no longer tolerate it.",2
"The man clenched his fists, his face contorted into a scowl as he shouted at the top of his lungs. His eyes burned with intense anger, the veins on his neck bulging as he let out an exasperated sigh.",2
"The man's face turned red as he clenched his fists, eyes narrowed in a fierce glare. His voice trembled with frustration as he bellowed, Enough is enough! I can't take this any longer!",2
"The man clenched his fists, eyes narrowed and face contorted with intensity. His normally calm demeanor was replaced by a furrowed brow and a scowl, betraying his inner turmoil and seething anger.",2
"John's face turned red as he slamming his fists on the desk, shouting, I can't believe this! This is completely unacceptable! The veins in his neck bulged with every word, his voice trembling with palpable rage.",2
"John stomped his foot, clenching his fists as he glared at the broken vase on the floor. His face was flushed, and his eyes were filled with a seething anger that seemed ready to boil over at any moment.",2
"John clenched his fists tightly as he paced back and forth, muttering under his breath about the unfair situation that had arisen. His face turned a deep shade of red, his brows furrowed deeply, and his eyes flashed with intense frustration – all clear signs of anger.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes flashing with a fierce intensity. His voice rose in volume, each word punctuated by a vein throbbing in his temple.",2
"John clenched his fists as he stormed out of the meeting room, his face contorted with anger and frustration. He felt a burning sensation in his chest and his heart was pounding against his ribcage. His lips were pressed together tightly, refusing to utter a word, but his eyes blazed with indignation and fury.",2
"John slams his fist on the table, face reddening with each passing second as he listens to the relentless laughter echoing through the room. His eyes narrow, a storm brewing behind them, as he struggles to contain his growing frustration and indignation.",2
"John clenched his fists, his face contorting into a scowl as he angrily stomped around the room. His voice boomed, filled with frustration and indignation, as he vehemently expressed his displeasure.",2
"John stomped angrily down the hallway, his face contorted with frustration. His clenched fists were shaking, and he could feel the heat of anger rising within him as he contemplated the unfair situation that had just unfolded.",2
"The man clenched his fists, veins bulging on his forehead as he paced back and forth in rapid strides. His eyes were burning with a fierce intensity, reflecting a seething frustration that boiled just below the surface. He took deep breaths, trying to calm himself, but each exasperated sigh only seemed to fuel the fire of his anger.",2
"John stomped angrily into his office, slamming the door behind him. His face was flushed and his hands were clenched in fists. He threw himself into his chair, muttering under his breath about the latest setback in the project, clearly seething with anger at what he perceived as a lack of support and unjust circumstances.",2
"John clenched his fists, his face turning red as he stormed out of the room. His eyes flashed with frustration and a burning sense of injustice, the veins on his neck visibly pulsing with every step.",2
"John slammed his fist on the table, his face contorted with rage as he shouted at his coworkers, accusing them of sabotage and betrayal. His eyes blazed with anger, and he could barely contain his fury.",2
"John clenched his fists, his face turning red as he listened to the rude comments about his work. His usually calm demeanor was replaced with a simmering anger that was threatening to boil over.",2
"The man clenched his fists, face contorted with rage as he stormed out of the room, the shattered vase on the floor a testament to his boiling frustration.",2
"His face turned a deep red, veins bulging in his neck as he slammed his fist on the table. Each word he spoke seemed to come out with a sharp edge, his eyes narrowing with every accusation.",2
"The man's face was contorted with a deep scowl, his eyes burning with intense anger. His clenched fists were shaking slightly as he paced back and forth in the small room, the air crackling with his palpable frustration.",2
"John's face was etched with deep lines, his jaw clenched tight as he stared at the shattered vase on the floor. His eyes blazed with a searing anger, the veins in his neck bulging with each labored breath.",2
"John clenched his fists, his face turning red as he paced back and forth. His usually calm demeanor had disappeared, replaced by a simmering rage that was evident in every strained muscle and forced breath.",2
"John slams his fist on the desk, face contorted with fury as he glares at the computer screen displaying yet another setback in the project. His clenched jaw and furrowed brow reveal his seething anger.",2
"The man clenched his fists, his face reddening as he paced angrily back and forth. His eyes flashed with intense frustration, each word that came out of his mouth was sharp and bitter, clearly showing his simmering anger towards the situation at hand.",2
"John clenched his fists, his face turning a deep shade of red as he stormed out of the meeting room, muttering under his breath about the injustice he had just witnessed.",2
"John's face turned red as he slammed his hand on the table, his eyes blazing with indignation. His clenched fists were a testament to his seething anger, as he stormed out of the room, slamming the door behind him.",2
"John's face turned red, his fists clenched tightly as he paced back and forth in his office. His eyes flashed with a fierce intensity, burning with frustration and indignation. Each step was a rhythmic echo of his building anger, fueled by the relentless stream of unfair criticisms and unjustified accusations that had plagued him throughout the day.",2
